"Program","Year","State","State.ANSI","Data.Item","Domain","Domain.Category","Value","CV...."
"SURVEY",2016,"CALIFORNIA",6,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","27,100",""
"SURVEY",2016,"CALIFORNIA",6,"PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","287,573,000",""
"SURVEY",2016,"CALIFORNIA",6,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","6,075,000",""
"SURVEY",2016,"CALIFORNIA",6,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","6,265,200",""
"SURVEY",2016,"CALIFORNIA",6,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","27,094,900",""
"SURVEY",2016,"FLORIDA",12,"ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,500",""
"SURVEY",2016,"FLORIDA",12,"ACRES PLANTED","TOTAL","NOT SPECIFIED","9,600",""
"SURVEY",2016,"FLORIDA",12,"PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","323,285,000",""
"SURVEY",2016,"FLORIDA",12,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,947,500",""
"SURVEY",2016,"FLORIDA",12,"YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","205",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(AZOXYSTROBIN = 128810)","2,600",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(BACILLUS SUBTILIS = 6479)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(BLAD = 30006)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(BOSCALID = 128008)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","161,800",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(COPPER HYDROXIDE = 23401)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(CYAZOFAMID = 85651)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(CYFLUFENAMID = 555550)"," (Z)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(CYPRODINIL = 288202)","7,000",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(DIFENOCONAZOLE = 128847)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(FENHEXAMID = 90209)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(FLUDIOXONIL = 71503)","4,500",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(FLUXAPYROXAD = 138009)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(IPRODIONE = 109801)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(ISOFETAMID = 270000)","3,700",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(MANCOZEB = 14504)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(MEFENOXAM = 113502)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(MYCLOBUTANIL = 128857)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(PENTHIOPYRAD = 90112)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(POTASSIUM BICARBON. = 73508)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(PROPICONAZOLE = 122101)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(PYRACLOSTROBIN = 99100)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(PYRIMETHANIL = 288201)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(QUINOLINE = 55459)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(STREPTOMYCES LYDICUS = 6327)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(SULFUR = 77501)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(TETRACONAZOLE = 120603)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(THIOPHANATE-METHYL = 102001)","13,800",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(THIRAM = 79801)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(TOTAL)","330,000",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(TRIFLUMIZOLE = 128879)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(FLUMIOXAZIN = 129034)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(PARAQUAT = 61601)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(TOTAL)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(ABAMECTIN = 122804)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(ACEQUINOCYL = 6329)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(ACETAMIPRID = 99050)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BIFENAZATE = 586)","8,700",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BIFENTHRIN = 128825)","800",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BT KURSTAK ABTS-1857 = 6523)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CHLORANTRANILIPROLE = 90100)","800",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CYFLUMETOFEN = 138831)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(ENDOSULFAN = 79401)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(ETOXAZOLE = 107091)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FENPYROXIMATE = 129131)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FLONICAMID = 128016)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FLUBENDIAMIDE = 27602)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(HEXYTHIAZOX = 128849)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(MALATHION = 57701)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(MUSTARD OIL = 4901)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(NALED = 34401)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(NEEM OIL, CLAR. HYD. = 25007)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(NOVALURON = 124002)","1,000",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PYRETHRINS = 69001)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(SPINETORAM = 110007)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(SPIROMESIFEN = 24875)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(SULFOXAFLOR = 5210)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(THIAMETHOXAM = 60109)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(TOTAL)","20,400",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(ACIBENZOLAR-S-METHYL = 61402)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(CAPSAICIN = 70701)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(CHLOROPICRIN = 81501)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(DICHLOROPROPENE = 29001)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(HARPIN A B PROTEIN = 6506)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(MINERAL OIL = 63502)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(REYNOUTRIA SACHALINE = 55809)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(TOTAL)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(AZOXYSTROBIN = 128810)","0.114",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BACILLUS SUBTILIS = 6479)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BLAD = 30006)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BOSCALID = 128008)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","1.909",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(COPPER HYDROXIDE = 23401)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CYAZOFAMID = 85651)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CYFLUFENAMID = 555550)","0.01",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CYPRODINIL = 288202)","0.322",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(DIFENOCONAZOLE = 128847)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(FENHEXAMID = 90209)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(FLUDIOXONIL = 71503)","0.224",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(FLUXAPYROXAD = 138009)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(IPRODIONE = 109801)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(ISOFETAMID = 270000)","0.362",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(MANCOZEB = 14504)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(MEFENOXAM = 113502)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(MYCLOBUTANIL = 128857)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(PENTHIOPYRAD = 90112)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(POTASSIUM BICARBON. = 73508)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(PROPICONAZOLE = 122101)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(PYRACLOSTROBIN = 99100)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(PYRIMETHANIL = 288201)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(QUINOLINE = 55459)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(STREPTOMYCES LYDICUS = 6327)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(SULFUR = 77501)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(TETRACONAZOLE = 120603)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(THIOPHANATE-METHYL = 102001)","0.659",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(THIRAM = 79801)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(TRIFLUMIZOLE = 128879)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(FLUMIOXAZIN = 129034)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(PARAQUAT = 61601)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ABAMECTIN = 122804)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ACEQUINOCYL = 6329)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ACETAMIPRID = 99050)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BIFENAZATE = 586)","0.46",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BIFENTHRIN = 128825)","0.117",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BT KURSTAK ABTS-1857 = 6523)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CHLORANTRANILIPROLE = 90100)","0.054",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CYFLUMETOFEN = 138831)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ENDOSULFAN = 79401)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ETOXAZOLE = 107091)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(FENPYROXIMATE = 129131)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(FLONICAMID = 128016)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(FLUBENDIAMIDE = 27602)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(HEXYTHIAZOX = 128849)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(MALATHION = 57701)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(MUSTARD OIL = 4901)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(NALED = 34401)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(NEEM OIL, CLAR. HYD. = 25007)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(NOVALURON = 124002)","0.039",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(PYRETHRINS = 69001)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(SPINETORAM = 110007)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(SPIROMESIFEN = 24875)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(SULFOXAFLOR = 5210)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(THIAMETHOXAM = 60109)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(ACIBENZOLAR-S-METHYL = 61402)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(CAPSAICIN = 70701)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(CHLOROPICRIN = 81501)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(DICHLOROPROPENE = 29001)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(HARPIN A B PROTEIN = 6506)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(MINERAL OIL = 63502)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(REYNOUTRIA SACHALINE = 55809)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(AZOXYSTROBIN = 128810)","0.255",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(BACILLUS SUBTILIS = 6479)",NA,""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(BLAD = 30006)"," (D)",""
"SURVEY",2016,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(BOSCALID = 128008)"," (D)",""
